,,,,,,,,,,,S&P500,Nasdaq,Overnight Index Swap Rate (USD),VIX Index
time,ADA,BCH,BTC,DOGE,ETH,LINK,LTC,MANA,XLM,XRP,SPXT,XCMP,USSOC,VIX
2019/08/11,0.061090769,0.072789525,0.022620796,-0.009958791,0.049514563,0.033462033,0.05403188,0.030134211,0.062856367,0.014400536,0.00000,0.00000,0.00000,0.00000
2019/08/12,-0.03705049,-0.025118946,-0.01399681,-0.002428026,-0.022432932,-0.00788709,-0.046925386,-0.016715831,-0.037808149,-0.007923407,-0.01179,-0.01199,-0.01297,0.17362
2019/08/13,-0.007921539,0.051653581,-0.04526139,-0.017037552,-0.012349184,0.010041841,-0.013183993,-0.0125,-0.014602416,-0.010981697,0.01480,0.01949,0.01788,-0.16927
2019/08/14,-0.105703422,-0.103306142,-0.077272811,-0.024053767,-0.106591933,-0.053024027,-0.104279972,-0.066582278,-0.069783107,-0.11473755,-0.02901,-0.02985,-0.02686,0.26142
2019/08/15,0.009566327,0.010607863,0.027574066,-0.011598405,0.008794037,0.059930009,0.007127772,-0.024952536,0.016075308,0.00418092,0.00266,-0.00092,-0.01964,-0.04163
2019/08/16,-0.015582228,-0.015331276,0.005036615,-0.014668133,-0.014777016,-0.048287247,-0.019134993,-0.031432545,-0.01995439,-0.011355034,0.01459,0.01666,0.01110,-0.12795
2019/08/17,0.018609626,-0.008850987,-0.013482066,-0.014514328,0.001402752,0.043798786,-0.028460716,0.023836875,-0.013525305,0.017611026,0.00000,0.00000,0.00000,0.00000
2019/08/18,0.064678706,0.034546817,0.010322139,0.035120846,0.049243036,0.041960947,0.051024618,0.032538569,0.044375645,0.066967645,0.00000,0.00000,0.00000,0.00000
2019/08/19,-0.009467456,0.024666856,0.057708268,0.022254652,0.039229782,-0.003189793,0.010075896,0.001086661,0.012987013,-0.004583921,0.01216,0.01358,0.01119,-0.08609
2019/08/20,-0.01911589,-0.028746234,-0.013861727,-0.001427552,-0.027718761,-0.0536,-0.02539189,-0.014382632,-0.041666667,-0.028338647,-0.00784,-0.00671,-0.00233,0.03673
2019/08/21,-0.040397889,-0.038840176,-0.059335646,-0.046819157,-0.048531355,-0.067202029,-0.027914396,-0.056718062,-0.027046677,-0.030258841,0.00829,0.00906,0.00472,-0.09714
2019/08/22,0.045906495,0.027565538,-0.002720183,0.011248594,0.017251509,0.004531038,0.004102284,-0.01517805,0.020923629,0.019172932,-0.00048,-0.00358,0.00375,0.05570
2019/08/23,0.011529126,0.013973911,0.030322314,-0.012977382,0.02105429,0.01217862,0.029279586,-0.005631298,0.016249451,0.023607525,-0.02594,-0.02997,-0.02105,0.19125
2019/08/24,0.00579884,-0.032051079,-0.025015153,-0.011269722,-0.017740526,-0.031194296,-0.028711299,0.11266766,0.017574186,-0.019459459,0.00000,0.00000,0.00000,0.00000
2019/08/25,-0.010139165,-0.001502139,-0.000819699,0.005699088,-0.023086588,-0.039558418,-0.016891432,-0.03777123,-0.016562854,-0.008085263,0.00000,0.00000,0.00000,0.00000
2019/08/26,0.000200844,0.016940838,0.022004092,0.00491122,0.009752961,-0.003831418,0.018290148,-0.010579065,0.00143947,0.001111523,0.01111,0.01317,0.00806,-0.02768
2019/08/27,0.004618474,-0.008811706,-0.018277052,-0.019172932,-0.006899114,0.014423077,-0.00925296,0,-0.017105074,-0.002590674,-0.00320,-0.00341,-0.00107,0.05124
2019/08/28,-0.079952029,-0.052983356,-0.044483449,-0.017247988,-0.075669321,-0.100473934,-0.084054388,-0.106077659,-0.063615092,-0.048979592,0.00658,0.00384,-0.00267,-0.04727
2019/08/29,-0.027590702,-0.040907222,-0.023657721,-0.03276131,-0.023125397,-0.061643836,-0.047233468,-0.017626692,-0.034671248,0.003121342,0.01286,0.01494,-0.00857,-0.07597
2019/08/30,0.010277033,-0.003072087,0.009948582,0.014516129,-0.00254483,0.010668164,0.012118351,0.016340916,0.003721081,-0.005834306,0.00078,-0.00128,-0.00054,0.06152
2019/08/31,0.00199027,0.001791601,0.003889541,0,0.021597247,-0.010555556,0.001710465,0.004413619,0.003868472,0.011737089,0.00000,0.00000,0.00000,0.00000
2019/09/01,-0.00728316,0.006009014,0.014943052,0.007949126,-0.004878615,-0.000561482,0.025302701,-0.008788449,0.005298651,-0.006573859,0.00000,0.00000,0.00000,0.00000
2019/09/02,0.014895509,0.04390955,0.063382185,0.039037855,0.043364071,0.029775281,0.017713853,0.002533249,0.008465101,0.018295056,0.00000,0.00000,-0.00702,0.00000
2019/09/03,0.02803943,0.022751269,0.022873646,-0.022390892,0.001454383,0.011456628,0.027521571,-0.001263424,0.000158378,0.006116208,-0.00683,-0.01113,-0.01741,0.03583
2019/09/04,-0.029405498,-0.020480202,-0.003755259,-0.007763975,-0.022677764,-0.037756203,-0.027363544,0.103731815,-0.019794141,-0.016337386,0.01093,0.01306,-0.00277,-0.11851
2019/09/05,-0.023051592,-0.005473584,-0.002743453,-0.000782473,-0.00754415,0.005605381,-0.030217327,-0.050143266,-0.022132472,-0.009269988,0.01324,0.01769,0.01388,-0.06117
2019/09/06,-0.000224719,-0.019861211,-0.023327612,-0.031714957,-0.026317305,-0.040133779,-0.004144282,-0.045550528,-0.035684784,-0.018323587,0.00095,-0.00169,0.00383,-0.07806
2019/09/07,0.042031917,0.048758371,0.017657768,0.020218358,0.053643246,0.032520325,0.065043157,-0.005689001,0.039232482,0.034551231,0.00000,0.00000,0.00000,0.00000
2019/09/08,0.008843831,0.020086465,-0.006774711,-0.010305192,0.020151558,0.029246344,0.022720695,0.015893198,0.008572371,0.008445298,0.00000,0.00000,0.00000,0.00000
2019/09/09,0.00470387,-0.007433005,-0.010171886,-0.007609131,-0.005612413,-0.019672131,-0.010046696,-0.012202753,-0.010787839,-0.014845832,-0.00001,-0.00190,-0.00382,0.01800
2019/09/10,-0.005958715,-0.000886816,-0.019914919,0,-0.004260735,0.004459309,0.012721555,0.023439975,-0.011896894,-0.000772798,0.00035,-0.00040,0.00548,-0.00458
2019/09/11,-0.037251124,-0.01623985,0.005494853,-0.004439064,-0.009224785,-0.038845727,-0.012844037,-0.029402662,-0.011538462,-0.012374323,0.00728,0.01065,-0.00354,-0.03882
2019/09/12,0.014898821,0.004377611,0.025966526,-0.018646129,0.015480397,-0.015011547,-0.010294538,0.053571429,-0.00828963,-0.003915427,0.00303,0.00320,-0.00049,-0.02669
2019/09/13,0.009640666,-0.005755922,-0.005433907,0.02023957,0.002595968,-0.070926143,-0.002455938,-0.054176755,-0.010576595,0.006289308,-0.00045,-0.00212,0.01006,-0.03376
2019/09/14,0.010633681,0.020847974,-0.000648844,-0.011740891,0.039279418,-0.009463722,0.026502534,0.024,0.016034483,0.02421875,0.00000,0.00000,0.00000,0.00000
2019/09/15,0.009662873,-0.005408772,-0.005068708,0.033183122,0.003127485,0.028025478,-0.010581264,-0.0040625,-0.00831495,-0.005339436,0.00000,0.00000,0.00000,0.00000
2019/09/16,0.00467886,0.014369994,-0.003997859,-0.032513878,0.044335236,-0.016109046,0.040211037,0.025101977,0.005989049,0.002684049,-0.00310,-0.00282,-0.00054,0.06769
2019/09/17,0.036833192,0.034408812,-0.007123393,0.056557377,0.051712797,0.022670025,0.018368746,0.019589838,0.079775472,0.093307839,0.00259,0.00399,-0.00108,-0.01568
2019/09/18,0.082074316,0.016867697,-0.003455369,0.056633049,0.01217224,0.11453202,0.050343249,0.010507355,0.307498425,0.097936341,0.00035,-0.00104,-0.00163,-0.03393
2019/09/19,-0.009622642,-0.001204708,0.011575873,0.013215859,0.050670216,0.038674033,-0.01230296,-0.028520499,-0.025060241,-0.039184454,0.00008,0.00068,-0.01575,0.00717
2019/09/20,0.000952562,-0.023133544,-0.010178941,-0.030072464,-0.012938835,-0.030319149,-0.026469443,0.039755352,-0.108749382,-0.025530504,-0.00485,-0.00788,-0.01015,0.09039
2019/09/21,-0.009897221,-0.012315583,-0.018474153,-0.022413149,-0.013429279,0.031267142,-0.021857923,-0.029411765,-0.034248475,-0.014630827,0.00000,0.00000,0.00000,0.00000
2019/09/22,-0.056324491,-0.013847485,0.004865654,-0.002674818,-0.01844367,-0.032446809,-0.015397193,0,-0.015362527,-0.044889503,0.00000,0.00000,0.00000,0.00000
2019/09/23,-0.058260338,-0.050381928,-0.034111854,-0.027969349,-0.048797804,-0.009345794,-0.079020205,-0.093030303,-0.073636629,-0.032899494,-0.00010,-0.00064,-0.00591,-0.02676
2019/09/24,-0.186675319,-0.237035769,-0.118835228,-0.070555775,-0.170721998,-0.043285239,-0.176709241,-0.131974607,-0.152211554,-0.125233645,-0.00834,-0.01463,-0.00168,0.14353
2019/09/25,0.041755319,0.022700763,-0.011187539,-0.025869381,0.022320893,0.015081206,0.050374156,0.050423403,0.06554029,0.052564103,0.00616,0.01048,0.00393,-0.06393
2019/09/26,-0.031912178,-0.060098263,-0.044037093,-0.016107967,-0.025120319,-0.054285714,-0.04013901,-0.090875779,0.018470117,-0.015834348,-0.00237,-0.00577,-0.00504,0.00689
2019/09/27,0.039820675,0.027536638,0.015649555,-0.018584071,0.049247441,0.007250755,0.014120203,0.121725111,0.00855432,0.002062706,-0.00517,-0.01124,-0.01012,0.07156
2019/09/28,-0.01394877,0.03215843,0.002717842,0.047339946,-0.002008263,0.00779844,-0.008568368,-0.011857708,-0.007124682,-0.001235076,0.00000,0.00000,0.00000,0.00000
2019/09/29,-0.008230453,-0.039429678,-0.019260304,-0.001291433,-0.024377623,0.0125,-0.027547713,-0.027636364,-0.005808987,-0.007419621,0.00000,0.00000,0.00000,0.00000
2019/09/30,0.01996888,0.042010262,0.030917788,0.055603448,0.068654605,0.042328042,0.039992594,0.019446522,0.06392851,0.068521595,0.00510,0.00754,-0.00057,-0.05691
2019/10/01,-0.009407577,-0.019300945,0.001445646,0.010208248,-0.027021065,0.034968979,-0.006231084,0.004402054,-0.048295913,-0.03381267,-0.01221,-0.01125,-0.02246,0.14286
2019/10/02,0.018737166,0.008876535,0.007791858,-0.038399353,0.026354568,0.102997275,0.012002866,0.047479912,0.014935506,0.019710378,-0.01791,-0.01561,-0.02065,0.10776
2019/10/03,-0.029982363,-0.013464273,-0.017305566,-0.007986549,-0.032801369,-0.038537549,0.001062135,0.022315202,-0.017391304,-0.024063116,0.00822,0.01133,-0.01722,-0.07004
2019/10/04,0.037402597,-0.002071979,-0.009489104,0.01059322,0.005423922,0.013874615,-0.000176835,0.040245566,0.000170184,0.024252223,0.01422,0.01400,0.00665,-0.10879
2019/10/05,0.013269905,0.005822613,0.000542357,0.001677149,0.005678592,-0.005068424,0.008666431,0.013114754,0.006806194,0.003551697,0.00000,0.00000,0.00000,0.00000
2019/10/06,-0.032616753,-0.009782804,-0.037218812,-0.010046044,-0.03811406,0.103922567,-0.04225846,-0.096440129,-0.011830319,0.005112072,0.00000,0.00000,0.00000,0.00000
2019/10/07,0.0651341,0.055787184,0.044075538,0.035940803,0.058996184,0.10936779,0.05693885,0.098853868,0.063964426,0.082159624,-0.00447,-0.00328,0.00000,0.04812
2019/10/08,-0.007194245,-0.005451346,-0.002828934,-0.015510204,0.003547672,0.076539101,-0.01073965,0.070730117,-0.006269089,0.005422993,-0.01554,-0.01665,-0.02161,0.13550
2019/10/09,0.03236715,0.029564091,0.048986373,0.019900498,0.068437914,0.086553323,0.03852215,-0.045053272,0.024263992,0.013304567,0.00942,0.01024,0.00123,-0.08087
2019/10/10,-0.023397286,-0.03768602,0.000396827,-0.054471545,-0.007599648,-0.058321479,-0.026302479,-0.049091489,-0.026373973,-0.037260468,0.00644,0.00596,0.00153,-0.05740
2019/10/11,-0.035697173,-0.03903119,-0.037051987,0.022785899,-0.057720358,0.038519637,-0.032380952,0.024472008,-0.02757502,-0.012532252,0.01103,0.01337,0.00765,-0.11326
2019/10/12,0.019130435,0.01681777,0.004664142,0.004623792,-0.004533392,-0.053090909,-0.00841088,0.070026178,0.018015013,0.019036954,0.00000,0.00000,0.00000,0.00000
2019/10/13,0.01243296,-0.00575097,-0.002443289,0.060251046,0.008108408,-0.043010753,0.018227757,-0.021712538,0.007045715,0.017948718,0.00000,0.00000,0.00000,0.00000
2019/10/14,0.010113171,0.022419514,0.008148171,0.016969219,0.030740414,0.01565008,0.0067352,0.033135355,0.07793687,0.071608492,-0.00139,-0.00104,-0.00061,-0.06483
2019/10/15,-0.051728248,-0.025085519,-0.022771565,-0.002716337,-0.034099412,-0.055709206,-0.039260563,-0.001512859,-0.034264151,-0.031229013,0.00996,0.01243,0.00486,-0.07069
2019/10/16,-0.028154852,-0.023166892,-0.019464169,0.070428016,-0.031927844,-0.00251046,-0.036833425,-0.008484848,-0.034698343,-0.016291161,-0.00193,-0.00301,-0.01451,0.01034
2019/10/17,0.026642525,0.014321897,0.008493472,0.045074518,0.01406116,0.015520134,0.047945205,-0.019254279,0.056185233,0.064129669,0.00284,0.00403,-0.00098,0.00804
2019/10/18,-0.036281179,-0.037637338,-0.013589922,-0.025391304,-0.02260301,-0.029326724,-0.034132171,-0.064194453,-0.030507435,-0.024172185,-0.00389,-0.00825,-0.01498,0.03336
2019/10/19,0.050196078,0.005566825,0.000126684,0.03461813,-0.006286044,0.002553191,0.015789474,-0.01964702,-0.01059456,-0.008483203,0.00000,0.00000,0.00000,0.00000
2019/10/20,0.007966144,0.054468684,0.034315613,-0.026215937,0.020428298,0.03565365,0.018134715,0.00951087,0.014543711,0.008898015,0.00000,0.00000,0.00000,0.00000
2019/10/21,-0.018276118,0.035371062,-0.002910061,-0.017357421,-0.008530967,0.079918033,0.000545256,0.013795424,0.008034026,-0.006105834,0.00690,0.00908,0.00062,-0.01754
2019/10/22,-0.019622642,-0.024536977,-0.022953212,-0.04037491,-0.01692193,-0.013282732,-0.029791099,-0.039495519,-0.010157837,-0.006825939,-0.00354,-0.00719,-0.00623,0.03286
2019/10/23,-0.062868873,-0.074140969,-0.069072126,-0.037190083,-0.051639631,0.005384615,-0.07227111,-0.06219765,-0.054310073,-0.059106529,0.00288,0.00191,-0.00313,-0.03112
2019/10/24,0.033406353,0.010562878,-0.004724889,0.049551307,-0.009290593,0.04475899,0.007467205,-0.026160648,0.006510851,0.011322133,0.00192,0.00814,-0.00440,-0.02141
2019/10/25,0.094859565,0.219784359,0.164812874,0.019330855,0.128182834,0.038813621,0.142427885,0.074158154,0.066843589,0.079089924,0.00409,0.00702,0.00126,-0.07732
2019/10/26,-0.013552759,-0.023352762,0.067797627,-0.032093363,-0.009688429,-0.035600987,-0.002454848,0.16238112,-0.021299751,-0.013386881,0.00000,0.00000,0.00000,0.00000
2019/10/27,0.036310108,0.030590467,0.03149591,0.034287867,0.024068927,-0.023026316,0.053436456,-0.029090909,0.038443209,0.014925373,0.00000,0.00000,0.00000,0.00000
2019/10/28,0.002367424,0.013460653,-0.034382133,-0.006557377,-0.011344515,-0.001122334,-0.034540297,-0.008739076,-0.009637448,-0.014705882,0.00558,0.01005,-0.00126,0.03636
2019/10/29,0.023382145,0.094335339,0.022839378,-0.008067473,0.048753706,0,0.035430349,-0.036523929,0.033209762,0.026458616,-0.00082,-0.00590,-0.01074,0.00686
2019/10/30,-0.034848835,-0.001659751,-0.027881258,-0.047319778,-0.040362266,-0.021348315,-0.032048072,0.005228758,-0.042906264,-0.024454726,0.00333,0.00337,-0.00811,-0.06591
2019/10/31,-0.008608321,-0.020573566,-0.001345713,0.029103609,-0.004364192,0.044393418,0.006897741,-0.08420026,0.016713527,-0.001355014,-0.00296,-0.00133,-0.00727,0.07218
2019/11/01,0.023637241,-0.015029351,0.011255231,-0.00188537,0.005150403,-0.00476365,0.005651653,0.138800142,0.063911507,-0.008141113,0.00975,0.01135,0.00908,-0.06959
2019/11/02,0.006361923,0.040534233,0.005550402,-0.016622592,-0.001035705,-0.006259205,-0.002213896,-0.021508728,0.031768953,0.009575923,0.00000,0.00000,0.00000,0.00000
2019/11/03,-0.011004449,0.005141122,-0.009705766,0.033422973,-0.006711776,-0.015931827,-0.004778973,-0.000318573,-0.038348495,-0.015582656,0.00000,0.00000,0.00000,0.00000
2019/11/04,0.024621212,-0.002643232,0.021680596,-0.009665428,0.023237928,0.009412651,0.053507117,0.054493308,0.149614321,0.03062629,0.00372,0.00560,0.00064,0.04309
2019/11/05,0.024722736,0.007537688,-0.010394267,-0.010510511,0.014656931,0.00074599,0.029301644,-0.048655183,0.045575389,0.005342237,-0.00118,0.00020,0.00186,0.02104
2019/11/06,0.01307779,0.043350528,0.002537644,0.007207891,0.011958305,0.02571748,0.013759291,0.00952986,-0.067441579,0.032215211,0.00078,-0.00273,-0.00410,-0.03664
2019/11/07,-0.028266192,-0.044266911,-0.014843906,0.02787194,-0.024993464,-0.029796512,-0.04399376,-0.012271869,-0.035445339,-0.065637066,0.00320,0.00317,-0.00032,0.00872
2019/11/08,-0.032295007,-0.051730045,-0.047370261,-0.010626603,-0.015391216,0.014606742,-0.006690601,-0.043644473,-0.043343653,-0.051652893,0.00274,0.00487,0.00129,-0.05185
2019/11/09,0.01964497,0.022760116,0.005686074,0.008888889,0.008605664,0.035068291,0.026614096,0.011325783,0.029407626,0.017066086,0.00000,0.00000,0.00000,0.00000
2019/11/10,0.020427112,0.035923702,0.025351982,0.03010279,0.022410627,-0.011055635,0.016802688,0.012516469,0.080508475,-0.003213138,0.00000,0.00000,0.00000,0.00000
2019/11/11,-0.011146497,-0.023425512,-0.035324486,-0.029935852,-0.024243385,-0.011900469,-0.022190746,-0.056603774,0.010373182,-0.017550143,-0.00197,-0.00130,-0.00064,0.05137
2019/11/12,0.011042098,0.009846369,0.01017956,0.016531962,0.01255819,0.02919708,-0.013198133,0.027586207,-0.038312257,-0.007655851,0.00162,0.00262,-0.00064,-0.00079
2019/11/13,-0.017292378,-0.013484545,-0.00468739,-0.016985905,0.005132043,0.070921986,-0.006850432,-0.006711409,-0.011977607,-0.001102131,0.00075,-0.00045,-0.00580,0.02524
2019/11/14,0.010650614,-0.026776952,-0.015204324,0.005147059,-0.017498138,0.00794702,-0.032024963,-0.02027027,-0.022137304,-0.013975726,0.00109,-0.00017,-0.00175,0.00385
2019/11/15,0.010767468,-0.051750216,-0.019889079,0.001097293,-0.025821469,-0.00065703,-0.022904649,-0.00862069,-0.028432826,-0.027601641,0.00787,0.00734,0.00240,-0.07663
2019/11/16,0.0024932,0.007709544,0.003586202,-0.006941907,0.014892198,-0.017094017,0.014064942,0.005565217,-0.009153953,0.006904488,0.00000,0.00000,0.00000,0.00000
2019/11/17,0.023965634,0.003504937,0.001922593,-0.010301692,0.007993868,-0.023411371,0.021917808,0.021445866,0.00293953,0.004190476,0.00000,0.00000,0.00000,0.00000
2019/11/18,-0.041731066,-0.074172832,-0.038180776,-0.024535316,-0.03237371,-0.048972603,-0.064343164,-0.025736539,-0.064619679,-0.044764795,0.00052,0.00108,-0.00065,0.03402
2019/11/19,-0.02235023,-0.017767321,-0.006909511,-0.01867378,-0.012405973,-0.021245949,-0.012893983,-0.061522419,-0.020590868,0.009134234,-0.00053,0.00245,-0.00065,0.03210
2019/11/20,-0.028988923,0.004418931,-0.004914201,0.010485437,-0.00721878,-0.010301692,-0.00308418,-0.013333333,-0.026051188,-0.015348288,-0.00356,-0.00478,0.00000,-0.00622
2019/11/21,-0.065048544,-0.068253772,-0.05695982,-0.044581091,-0.077522043,-0.055018587,-0.07588717,-0.02027027,-0.049741905,-0.026378897,-0.00152,-0.00240,0.00531,0.02739
2019/11/22,-0.033748702,-0.084771193,-0.044596919,-0.000402253,-0.069016882,-0.074350905,-0.064592359,-0.134099617,-0.020246914,-0.052134647,0.00219,0.00163,-0.00077,-0.06017
2019/11/23,0.064750134,0.040742527,0.006450728,-0.006036217,0.016266667,0.032299193,0.016631579,-0.016814159,0.034946237,0.016890429,0.00000,0.00000,0.00000,0.00000
2019/11/24,-0.103961645,-0.059624739,-0.055748279,-0.033603239,-0.078522697,-0.083161795,-0.08800994,-0.070207021,-0.094480519,-0.05834753,0.00000,0.00000,0.00000,0.00000
2019/11/25,0.015770206,0.022711597,0.030034242,0.005027231,0.041717093,0.01571621,0.03746594,0.03678606,0.030476873,-0.012663953,0.00763,0.01322,0.00419,-0.03809
2019/11/26,0.059329082,0.017871766,0.004466093,-0.037098791,0.0093624,-0.00530504,0.028671482,0.047619048,0.003305498,0.013284471,0.00222,0.00181,-0.00096,-0.02780
2019/11/27,0.023292332,0.038902035,0.050402295,0.042424242,0.036154367,-0.008,0.017234043,0.158645276,0.019767643,0.015370705,0.00429,0.00669,0.00129,0.01820
2019/11/28,0.009462916,-0.005967566,-0.011839607,-0.016611296,-0.011826973,0.019713262,-0.017987869,-0.025769231,-0.010542425,-0.003561888,0.00000,0.00000,-0.00321,0.00000
2019/11/29,0.047884469,0.027542276,0.043944571,0.01097973,0.025457912,0.030316344,0.038977636,0.041058034,0.017700636,0.030831099,-0.00379,-0.00452,0.00258,0.07404
2019/11/30,-0.012330754,-0.026447239,-0.025434462,0.020050125,-0.019602786,-0.041791045,-0.028700287,-0.040197194,-0.031070584,-0.019505852,0.00000,0.00000,0.00000,0.00000
2019/12/01,-0.007833537,-0.014521966,-0.019974194,-0.019246519,-0.005327545,-0.035603026,0.005276488,-0.03160806,0.00052283,-0.003094607,0.00000,0.00000,0.00000,0.00000
2019/12/02,-0.038243277,-0.003532912,-0.013420874,-0.046764092,-0.013423263,-0.033225658,-0.042200294,-0.015095879,-0.025082738,-0.02616408,-0.00860,-0.01122,0.00064,0.18146
2019/12/03,-0.023345305,-0.012315731,-0.00099714,-0.023215068,-0.010321716,0.014319809,-0.016440158,0.012841756,-0.00250134,0.00136612,-0.00661,-0.00552,-0.00385,0.07042
2019/12/04,-0.012871027,-0.019176271,-0.014474325,-0.005381166,-0.013476906,-0.043764706,-0.004011589,-0.03190184,-0.018807093,-0.024101864,0.00643,0.00547,-0.00193,-0.07268
2019/12/05,0.015167642,0.019262256,0.027604894,0.035166817,0.018466397,-0.010334646,0.00425151,0.0295733,0.01350858,0.034016775,0.00178,0.00064,-0.00065,-0.01892
2019/12/06,0.017824377,0.009212889,0.020498869,-0.007404181,0.004718253,0.039781203,0.010918004,0.039392696,0.001440922,0.020279405,0.00918,0.01002,0.00323,-0.06198
2019/12/07,0.030388875,-0.008613829,-0.005784155,-0.015796402,-0.01033141,-0.021042563,0.00088164,-0.008685353,-0.002517986,0.00795053,0.00000,0.00000,0.00000,0.00000
2019/12/08,-0.026493377,0.008263682,0.003305451,0.017387428,0.023183297,0.003908158,0.007267122,0.119076065,0.008474576,0.007887818,0.00000,0.00000,0.00000,0.00000
